date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-11-27 00:00:00,"18,6",17,20,"5,7",,,"8,2",,"1019,6",
2023-11-28 00:00:00,20,18,23,"21,8",,,"6,4",,1016,
2023-11-29 00:00:00,"22,7",18,29,"6,4",,,"13,6",,"1012,9",
2023-11-30 00:00:00,"24,4","19,9",32,0,,,"12,9",,"1013,6",
2023-12-01 00:00:00,"24,8",20,32,0,,,"8,8",,"1014,7",
2023-12-02 00:00:00,"26,9","21,7",34,0,,,"11,5",,"1013,5",
2023-12-03 00:00:00,"26,1",22,32,"1,2",,,"9,6",,"1012,8",
2023-12-04 00:00:00,23,20,27,"5,8",,,"12,3",,"1015,8",
2023-12-05 00:00:00,"21,3","19,5",25,1,,,"13,5",,"1019,1",
2023-12-06 00:00:00,"23,5","19,7",28,1,,,"10,3",,"1016,9",
2023-12-07 00:00:00,"23,2",20,29,"3,8",,,"10,9",,"1014,9",
2023-12-08 00:00:00,"20,3",16,25,"11,6",,,"10,5",,"1016,9",
2023-12-09 00:00:00,"16,9",15,19,"1,2",,,"13,6",,"1019,4",
2023-12-10 00:00:00,"17,3",16,20,"11,1",,,"9,7",,1017,
2023-12-11 00:00:00,"18,2",16,21,"0,4",,,"12,2",,"1015,9",
2023-12-12 00:00:00,"19,4",16,24,0,,,"10,7",,"1019,2",
2023-12-13 00:00:00,"21,1",16,29,0,,,"10,5",,1017,
2023-12-14 00:00:00,"24,4",18,32,0,,,"7,9",,"1015,1",
2023-12-15 00:00:00,"26,1","20,9",32,0,,,7,,"1015,9",
2023-12-16 00:00:00,"25,2",20,32,0,,,"8,7",,"1016,6",
2023-12-17 00:00:00,"23,5","20,6",27,0,,,"5,7",,"1015,2",
2023-12-18 00:00:00,"24,3",21,30,"0,6",,,"12,1",,"1012,8",
2023-12-19 00:00:00,"22,3",19,27,0,,,"12,9",,"1012,7",
2023-12-20 00:00:00,"21,2",19,25,0,,,"15,4",,"1015,1",
2023-12-21 00:00:00,22,"18,9",28,"0,1",,,"11,2",,1016,
2023-12-22 00:00:00,"24,9","19,9",33,0,,,"9,5",,1015,
2023-12-23 00:00:00,"21,7",17,26,"7,7",,,"7,9",,"1014,7",
2023-12-24 00:00:00,"24,1",19,31,"0,1",,,"10,5",,"1014,8",
2023-12-25 00:00:00,"23,9",20,29,"8,5",,,"14,1",,"1014,1",
2023-12-26 00:00:00,23,18,30,0,,,"12,7",,"1014,8",
2023-12-27 00:00:00,"19,9",17,24,"0,6",,,"14,9",,"1018,3",
2023-12-28 00:00:00,"23,1",17,30,0,,,"12,9",,"1016,4",
2023-12-29 00:00:00,"25,7","20,5",32,0,,,"17,6",,"1013,4",
2023-12-30 00:00:00,21,18,24,"0,6",,,"16,1",,"1016,4",
2023-12-31 00:00:00,"19,3",17,22,"1,1",,,"15,1",,"1018,1",
2024-01-01 00:00:00,"20,4","17,8",25,"2,8",,,15,,"1016,9",
2024-01-02 00:00:00,"21,1",18,26,"1,6",,,"14,7",,1015,
2024-01-03 00:00:00,"21,1",18,27,"2,6",,,"16,3",,"1014,5",
2024-01-04 00:00:00,20,17,25,"2,7",,,"13,8",,"1015,6",
2024-01-05 00:00:00,"20,3",17,27,"4,2",,,"10,6",,"1015,6",
2024-01-06 00:00:00,"21,3","17,7",28,"1,9",,,"12,8",,"1015,6",
2024-01-07 00:00:00,"24,3",19,32,"0,9",,,"8,8",,"1014,5",
2024-01-08 00:00:00,"27,2",21,35,0,,,"11,7",,"1013,6",
2024-01-09 00:00:00,"24,4",20,32,8,,,"11,1",,"1015,7",
2024-01-10 00:00:00,"25,6",21,31,"0,9",,,"8,7",,"1015,2",
2024-01-11 00:00:00,"24,8",21,29,"10,3",,,"12,2",,"1013,5",
2024-01-12 00:00:00,"21,1","18,9",24,"4,4",,,"14,5",,"1014,8",
2024-01-13 00:00:00,"19,4",18,22,"0,2",,,"13,1",,1018,
2024-01-14 00:00:00,"23,5",17,31,0,,,"10,4",,"1017,1",
2024-01-15 00:00:00,"25,1","21,7",30,10,,,"13,1",,"1015,8",
2024-01-16 00:00:00,"25,9","21,5",32,"0,6",,,"12,7",,"1015,1",
2024-01-17 00:00:00,"23,5",21,27,"8,2",,,"10,9",,"1016,2",
2024-01-18 00:00:00,"23,2","20,9",28,"14,8",,,"8,1",,"1015,4",
2024-01-19 00:00:00,"24,5","21,1",31,"3,6",,,"9,6",,"1012,8",
2024-01-20 00:00:00,"23,8","20,2",28,"10,3",,,"8,8",,"1011,8",
2024-01-21 00:00:00,"21,5",18,27,"3,2",,,"14,8",,"1015,4",
2024-01-22 00:00:00,18,16,20,8,,,11,,"1018,7",
2024-01-23 00:00:00,"17,1","15,9",19,"9,2",,,"14,5",,"1017,8",
2024-01-24 00:00:00,"16,4",15,19,"5,3",,,"14,9",,"1016,4",
2024-01-25 00:00:00,"15,8",14,18,"4,8",,,"14,2",,1017,
2024-01-26 00:00:00,"16,8","14,4",21,8,,,"15,5",,1018,
2024-01-27 00:00:00,"18,3","14,8",23,"5,8",,,15,,"1016,8",
2024-01-28 00:00:00,"19,5","15,9",26,"17,5",,,"9,2",,"1016,4",
2024-01-29 00:00:00,"21,2",16,28,"12,5",,,10,,"1015,5",
2024-01-30 00:00:00,"23,4","17,8",30,"0,9",,,"6,6",,"1014,6",
2024-01-31 00:00:00,"22,3",18,31,"2,5",,,"8,6",,"1016,1",
2024-02-01 00:00:00,"21,4",18,26,"1,6",,,"11,6",,"1019,2",
2024-02-02 00:00:00,"20,5","18,3",25,"2,8",,,"11,4",,"1021,2",
2024-02-03 00:00:00,"21,8","18,3",29,"2,9",,,"11,3",,"1019,8",
2024-02-04 00:00:00,"21,9","19,8",28,"14,5",,,"8,5",,"1017,6",
2024-02-05 00:00:00,"23,6",18,30,"1,9",,,"7,3",,"1018,3",
2024-02-06 00:00:00,24,"19,7",31,0,,,"6,9",,"1019,4",
2024-02-07 00:00:00,"24,3",20,30,"0,6",,,"8,5",,"1017,3",
2024-02-08 00:00:00,"24,2","20,8",31,"1,2",,,"8,3",,"1016,3",
2024-02-09 00:00:00,24,"19,7",31,0,,,"12,7",,"1017,9",
2024-02-10 00:00:00,"23,5",20,29,"0,4",,,"13,4",,"1019,5",
2024-02-11 00:00:00,"24,2",19,31,0,,,"8,9",,"1019,1",
2024-02-12 00:00:00,"25,6","21,7",30,"1,9",,,"12,7",,"1018,2",
2024-02-13 00:00:00,"25,2","22,1",33,4,,,"11,4",,"1017,8",
2024-02-14 00:00:00,"20,2",18,"22,1","32,7",,,"10,9",,"1018,8",
2024-02-15 00:00:00,"18,3",17,19,"2,1",,,"9,7",,"1019,9",
2024-02-16 00:00:00,"19,1",18,21,"1,2",,,"9,8",,"1017,7",
2024-02-17 00:00:00,"20,8",18,26,2,,,10,,"1015,7",
2024-02-18 00:00:00,"19,7",18,22,"10,1",,,"6,5",,"1014,8",
2024-02-19 00:00:00,21,18,27,"1,8",,,"6,7",,"1011,7",
2024-02-20 00:00:00,"19,8",18,23,"7,4",,,"12,1",,"1010,9",
2024-02-21 00:00:00,"19,4",18,22,"10,5",,,"11,4",,"1011,8",
2024-02-22 00:00:00,"21,3","18,6",27,"2,8",,,8,,"1012,5",
2024-02-23 00:00:00,"22,9","19,7",28,"4,7",,,"6,9",,"1015,7",
2024-02-24 00:00:00,"24,3",20,31,"8,6",,,"10,3",,"1019,5",
2024-02-25 00:00:00,"22,5",20,27,8,,,"13,2",,"1022,3",
2024-02-26 00:00:00,"21,4",20,24,"6,5",,,"10,3",,"1020,9",
2024-02-27 00:00:00,"23,4",20,28,"0,6",,,"8,1",,"1015,7",
2024-02-28 00:00:00,"24,6",20,31,"9,3",,,"11,1",,"1014,9",
2024-02-29 00:00:00,"23,9",20,29,"0,5",,,"8,7",,"1016,1",
2024-03-01 00:00:00,"22,3",20,27,"6,3",,,11,,"1016,4",
2024-03-02 00:00:00,"21,9",19,26,"0,2",,,11,,"1017,1",
2024-03-03 00:00:00,"23,8",19,30,0,,,"11,9",,"1015,8",
2024-03-04 00:00:00,"23,4",19,30,"4,3",,,"10,3",,"1015,7",
2024-03-05 00:00:00,"20,6",19,24,"15,1",,,"8,9",,"1016,3",
2024-03-06 00:00:00,"19,3",18,21,"2,4",,,"9,8",,"1017,7",
2024-03-07 00:00:00,"20,5",18,23,3,,,"12,7",,"1019,6",
2024-03-08 00:00:00,"21,3","19,5",24,"11,1",,,"9,9",,"1017,3",
2024-03-09 00:00:00,"23,1","20,5",28,"14,5",,,"7,4",,"1013,6",
2024-03-10 00:00:00,"22,6",20,30,"0,3",,,"9,3",,"1015,3",
2024-03-11 00:00:00,"20,8",18,26,"0,6",,,"10,9",,"1016,2",
2024-03-12 00:00:00,"21,4",17,28,0,,,10,,"1019,2",
2024-03-13 00:00:00,"22,8",17,31,0,,,"7,2",,1018,
2024-03-14 00:00:00,"24,7",19,31,0,,,"6,7",,"1016,6",
2024-03-15 00:00:00,"26,5",20,32,0,,,"8,2",,"1012,3",
2024-03-16 00:00:00,"26,7","22,3",32,"10,4",,,"11,9",,"1012,8",
2024-03-17 00:00:00,"23,9","21,9",27,"19,9",,,8,,"1013,8",
2024-03-18 00:00:00,"23,8","20,9",28,"8,6",,,"7,5",,"1015,2",
2024-03-19 00:00:00,"23,5",20,30,"1,3",,,"9,7",,"1014,3",
2024-03-20 00:00:00,"24,6",20,29,"0,6",,,"8,5",,1012,
2024-03-21 00:00:00,"23,8",20,31,"3,6",,,"11,1",,"1011,4",
2024-03-22 00:00:00,"17,8",15,"20,9","0,9",,,"18,6",,"1020,7",
2024-03-23 00:00:00,"16,4","14,3",18,"1,3",,,"14,5",,"1022,9",
2024-03-24 00:00:00,"18,4","15,9",21,"0,5",,,"10,1",,"1020,2",
2024-03-25 00:00:00,"20,1","16,9",24,"0,6",,,"5,9",,"1017,1",
2024-03-26 00:00:00,"19,1",17,23,"1,2",,,"11,1",,"1018,7",
2024-03-27 00:00:00,"19,5",15,24,"0,1",,,"11,9",,"1020,4",
2024-03-28 00:00:00,"19,9",14,26,"0,8",,,"8,4",,"1021,3",
2024-03-29 00:00:00,"20,1",15,26,0,,,"7,6",,"1020,6",
2024-03-30 00:00:00,"21,2",17,27,0,,,"8,5",,"1018,4",
2024-03-31 00:00:00,"22,4",17,29,0,,,9,,1017,
2024-04-01 00:00:00,"22,4","18,5",27,0,,,"11,7",,"1016,2",
2024-04-02 00:00:00,"23,2","17,9",30,"0,1",,,"7,4",,"1014,9",
2024-04-03 00:00:00,23,"18,9",28,0,,,"12,6",,"1016,6",
2024-04-04 00:00:00,"24,3","20,1",30,0,,,"9,1",,"1017,9",
2024-04-05 00:00:00,"21,4",0,29,"0,8",,,8,,"1018,4",
2024-04-06 00:00:00,"17,8",16,"20,7",0,,,"12,8",,"1020,5",
2024-04-07 00:00:00,"18,6","15,7",21,0,,,"10,3",,"1019,8",
2024-04-08 00:00:00,"19,4",18,21,"15,1",,,"6,4",,1017,
2024-04-09 00:00:00,"20,6",18,24,2,,,8,,"1016,8",
2024-04-10 00:00:00,"21,2",17,27,"0,7",,,"5,9",,1016,
2024-04-11 00:00:00,"20,7",17,24,"0,3",,,"10,1",,"1018,8",
2024-04-12 00:00:00,"20,4",18,25,"1,3",,,"10,8",,"1020,5",
2024-04-13 00:00:00,"20,7",18,24,"0,6",,,"13,2",,"1019,3",
2024-04-14 00:00:00,"19,3","18,8","20,5","17,5",,,8,,"1017,8",
2024-04-15 00:00:00,"19,9","18,9",21,"30,7",,,"10,5",,"1017,8",
2024-04-16 00:00:00,"21,4","19,3",26,"5,9",,,"10,6",,"1018,1",
2024-04-17 00:00:00,"20,8","16,8",25,"2,1",,,"12,6",,"1016,8",
2024-04-18 00:00:00,"16,4","12,4",22,0,,,"8,9",,"1020,3",
2024-04-19 00:00:00,16,10,21,0,,,10,,"1021,3",
2024-04-20 00:00:00,17,"11,7",24,0,,,"7,9",,"1021,8",
2024-04-21 00:00:00,"19,6","13,9",27,0,,,"6,2",,"1019,8",
2024-04-22 00:00:00,"20,7",14,27,0,,,"5,7",,"1017,3",
2024-04-23 00:00:00,"22,2","17,8",27,0,,,"6,9",,"1016,9",
2024-04-24 00:00:00,"21,8","18,8",26,"11,4",,,"7,7",,"1017,7",
2024-04-25 00:00:00,"18,5",16,20,"0,2",,,12,,"1019,6",
2024-04-26 00:00:00,20,17,25,0,,,9,,"1019,2",
2024-04-27 00:00:00,"23,1",18,29,0,,,"12,7",,"1015,7",
2024-04-28 00:00:00,"22,8","19,5",28,"0,9",,,"15,3",,1015,
2024-04-29 00:00:00,"22,8",19,28,0,,,"12,4",,1017,
2024-04-30 00:00:00,"24,1",19,30,0,,,"9,7",,"1016,8",
2024-05-01 00:00:00,"24,2",19,30,0,,,"11,6",,1015,
2024-05-02 00:00:00,24,19,29,0,,,"16,8",,"1012,3",
2024-05-03 00:00:00,"21,9",18,28,"0,9",,,"10,3",,"1014,9",
2024-05-04 00:00:00,"23,5",18,30,0,,,"8,8",,"1016,9",
2024-05-05 00:00:00,"23,4",18,29,0,,,"9,5",,"1019,7",
2024-05-06 00:00:00,"22,8",17,28,0,,,"12,7",,1018,
2024-05-07 00:00:00,"23,1",17,28,0,,,"12,2",,"1016,2",
2024-05-08 00:00:00,"23,5",19,28,0,,,"14,4",,"1015,7",
2024-05-09 00:00:00,"21,4",18,28,"0,2",,,"11,6",,"1019,1",
2024-05-10 00:00:00,"20,6",17,25,0,,,"12,5",,"1018,5",
2024-05-11 00:00:00,"22,4",17,28,0,,,"13,9",,1016,
2024-05-12 00:00:00,"22,9",18,28,0,,,"12,3",,"1013,7",
2024-05-13 00:00:00,"22,4","18,6",27,"8,8",,,"13,1",,"1013,3",
2024-05-14 00:00:00,"14,6",13,"18,2","19,1",,,"10,4",,"1018,2",
2024-05-15 00:00:00,"13,8",12,15,"0,9",,,"8,2",,1020,
2024-05-16 00:00:00,18,14,24,"0,2",,,"8,8",,"1017,9",
2024-05-17 00:00:00,"21,6","17,4",26,"0,2",,,"12,6",,"1017,1",
2024-05-18 00:00:00,"16,6",6,19,"54,9",,,"8,9",,"1019,1",
2024-05-19 00:00:00,"15,7",13,18,"20,4",,,"9,1",,"1020,6",
2024-05-20 00:00:00,"17,2","13,7",23,0,,,"8,5",,"1020,6",
2024-05-21 00:00:00,"16,5",14,23,0,,,"8,3",,"1022,8",
2024-05-22 00:00:00,"19,4",13,25,0,,,"9,6",,"1021,2",
2024-05-23 00:00:00,"20,9",16,26,0,,,"13,1",,1017,
2024-05-24 00:00:00,"17,3","14,6","19,3","7,5",,,"10,1",,"1015,1",
2024-05-25 00:00:00,"12,9","10,6",16,"0,7",,,"8,7",,"1021,4",
2024-05-26 00:00:00,"11,5","9,9",13,"3,2",,,12,,"1024,1",
2024-05-27 00:00:00,"14,1",12,16,"28,1",,,"7,5",,1021,
2024-05-28 00:00:00,"11,8","7,9",15,0,,,"10,6",,"1019,6",
2024-05-29 00:00:00,"11,1",6,18,0,,,"6,1",,"1022,9",
2024-05-30 00:00:00,"11,7",6,18,0,,,5,,"1024,5",
2024-05-31 00:00:00,"11,9",8,17,0,,,10,,"1026,1",
2024-06-01 00:00:00,"14,7","10,2",21,0,,,"9,5",,"1025,4",
2024-06-02 00:00:00,"16,5",11,23,0,,,"8,7",,"1023,9",
2024-06-03 00:00:00,"18,2","13,4",25,1,,,"8,4",,1024,
2024-06-04 00:00:00,"13,2",12,15,0,,,"11,7",,"1025,9",
2024-06-05 00:00:00,"15,1",11,22,0,,,"6,3",,"1024,8",
2024-06-06 00:00:00,"17,6",11,25,0,,,"4,6",,"1023,4",
2024-06-07 00:00:00,"18,1",11,25,0,,,"4,4",,"1024,3",
2024-06-08 00:00:00,"17,6",12,24,0,,,"5,5",,"1023,8",
2024-06-09 00:00:00,"18,1",12,25,0,,,"9,6",,"1020,6",
2024-06-10 00:00:00,"19,7",14,26,0,,,"6,7",,"1020,1",
2024-06-11 00:00:00,"19,5",14,25,0,,,"4,4",,"1022,8",
2024-06-12 00:00:00,"18,2",12,24,0,,,"5,9",,"1022,2",
2024-06-13 00:00:00,"18,2",11,25,0,,,"9,1",,"1019,7",
2024-06-14 00:00:00,"19,7","13,9",26,0,,,"10,9",,"1019,2",
2024-06-15 00:00:00,"20,2",15,26,0,,,"12,7",,"1020,8",
2024-06-16 00:00:00,"19,7",15,25,0,,,"11,8",,1019,
2024-06-17 00:00:00,"19,5","16,1",24,0,,,"9,1",,"1016,1",
2024-06-18 00:00:00,"19,3","15,5",24,0,,,"12,8",,"1016,6",
2024-06-19 00:00:00,"19,4","14,6",25,0,,,"9,6",,"1018,5",
2024-06-20 00:00:00,"18,9",14,24,0,,,"7,9",,"1020,8",
2024-06-21 00:00:00,"17,9","14,2",24,0,,,"9,3",,"1020,3",
2024-06-22 00:00:00,"18,2",13,25,0,,,"10,2",,"1017,9",
2024-06-23 00:00:00,21,"15,3",27,0,,,"12,9",,"1015,7",
2024-06-24 00:00:00,"19,5",16,26,"5,9",,,"12,2",,"1015,4",
2024-06-25 00:00:00,"12,7",11,"16,4","35,5",,,"13,1",,1021,
2024-06-26 00:00:00,"16,6","11,9",21,"0,3",,,10,,"1017,6",
2024-06-27 00:00:00,"15,8","12,7",21,"0,3",,,"7,3",,1016,
2024-06-28 00:00:00,"17,5","12,8",23,"0,2",,,"8,5",,"1014,7",
2024-06-29 00:00:00,"14,9","8,7",19,"9,4",,,"7,2",,"1018,3",
2024-06-30 00:00:00,"9,5",3,17,0,,,"5,9",,"1021,8",
2024-07-01 00:00:00,"11,4","5,5",20,0,,,"4,3",,1023,
2024-07-02 00:00:00,"14,4",6,23,0,,,6,,1022,
2024-07-03 00:00:00,"18,1","11,7",25,0,,,"7,3",,"1019,2",
2024-07-04 00:00:00,"19,1","13,4",25,0,,,"10,4",,1018,
2024-07-05 00:00:00,19,12,26,0,,,"8,8",,"1019,7",
2024-07-06 00:00:00,"12,7",11,"15,7",0,,,"11,8",,1023,
2024-07-07 00:00:00,"13,1","10,8",18,"7,2",,,8,,"1020,2",
2024-07-08 00:00:00,"10,9",10,"12,5","17,8",,,"9,7",,"1020,2",
2024-07-09 00:00:00,"9,7",9,"10,1","17,2",,,"9,7",,"1019,9",
2024-07-10 00:00:00,"12,1",9,15,"0,1",,,"5,8",,"1017,5",
2024-07-11 00:00:00,"13,7","10,6",18,"11,5",,,"9,1",,"1020,8",
2024-07-12 00:00:00,"13,3",10,17,"10,9",,,"7,7",,"1026,7",
2024-07-13 00:00:00,"10,7","9,3",12,"22,3",,,"8,1",,"1027,7",
2024-07-14 00:00:00,"12,4","10,5",14,"20,4",,,"5,4",,"1024,2",
2024-07-15 00:00:00,"12,2","11,2",13,"7,2",,,"11,2",,"1027,1",
2024-07-16 00:00:00,"13,5","11,6",16,"8,7",,,10,,"1028,2",
2024-07-17 00:00:00,"15,4",10,24,0,,,"6,1",,"1026,1",
2024-07-18 00:00:00,"16,2",11,23,0,,,"5,3",,"1024,4",
2024-07-19 00:00:00,"14,6",10,21,0,,,"5,3",,"1027,1",
2024-07-20 00:00:00,"14,3",8,22,0,,,6,,1026,
2024-07-21 00:00:00,"14,2",8,24,0,,,"5,6",,"1024,7",
2024-07-22 00:00:00,"15,9",9,24,0,,,"4,9",,"1025,1",
2024-07-23 00:00:00,16,8,24,0,,,"6,4",,"1026,6",
2024-07-24 00:00:00,"16,5",10,24,0,,,"6,9",,"1025,7",
2024-07-25 00:00:00,"17,3",10,25,0,,,"5,3",,1023,
2024-07-26 00:00:00,"18,2",12,24,0,,,"4,3",,"1021,8",
2024-07-27 00:00:00,"18,2",13,24,0,,,"6,4",,"1022,3",
2024-07-28 00:00:00,"18,1",12,25,0,,,"4,7",,"1021,9",
2024-07-29 00:00:00,"14,6",11,"16,2","4,8",,,"7,6",,"1023,2",
2024-07-30 00:00:00,"10,8","9,7",12,"0,8",,,"13,3",,"1027,5",
2024-07-31 00:00:00,"13,3","10,4",17,"0,2",,,"10,4",,"1026,8",
2024-08-01 00:00:00,"15,7",12,24,0,,,"9,7",,"1025,5",
2024-08-02 00:00:00,"17,2",13,24,0,,,"10,9",,"1023,7",
2024-08-03 00:00:00,"18,7",12,25,0,,,"14,1",,"1021,7",
2024-08-04 00:00:00,"19,9","14,9",26,0,,,"11,6",,"1021,5",
2024-08-05 00:00:00,"19,5",14,25,0,,,"7,1",,"1021,9",
2024-08-06 00:00:00,"20,6","15,1",27,0,,,"11,7",,1020,
2024-08-07 00:00:00,"20,8","15,3",27,0,,,12,,"1015,6",
2024-08-08 00:00:00,"17,9","15,3",21,7,,,"7,8",,1015,
2024-08-09 00:00:00,"11,8","7,9","14,8",22,,,"7,2",,"1018,8",
2024-08-10 00:00:00,9,3,15,0,,,"7,8",,"1021,7",
2024-08-11 00:00:00,12,4,19,0,,,"6,4",,"1019,9",
2024-08-12 00:00:00,"10,2","6,1",15,0,,,"9,4",,"1021,2",
2024-08-13 00:00:00,"7,8","2,5",14,0,,,10,,"1025,8",
2024-08-14 00:00:00,"11,2",0,23,0,,,6,,"1023,8",
2024-08-15 00:00:00,"16,9",6,27,0,,,"6,9",,"1021,8",
2024-08-16 00:00:00,"20,3",11,29,0,,,"4,7",,"1021,3",
2024-08-17 00:00:00,22,13,30,0,,,"8,3",,1020,
2024-08-18 00:00:00,"22,4",14,31,0,,,"6,2",,"1020,1",
2024-08-19 00:00:00,"22,6",13,31,0,,,"6,8",,"1019,6",
2024-08-20 00:00:00,"19,7",13,28,0,,,"9,3",,"1021,3",
2024-08-21 00:00:00,"18,6","14,6",25,0,,,"13,9",,"1020,9",
